col1,col2,modifier_indicator
00103,99478,0
00103,99479,0
00103,99479,0
00103,99480,0
00103,99480,0
00103,99483,0
00103,99483,0
00103,99485,0
00103,99497,0
00103,99497,0
00103,99497,0
00104,01995,0
00104,01996,1
00104,31505,1
00104,31515,1
00104,31527,1
00104,31622,1
00104,31634,1
00104,31645,1
00104,31647,1
00104,31652,0
00104,31653,0
00104,36000,1
00104,36005,1
00104,36010,0
00104,36011,1
00104,36012,1
00104,36013,1
00104,36014,1
00104,36015,1
00104,36400,1
00104,36405,1
00104,36406,1
00104,36410,1
00104,36420,1
00104,36425,1
00104,36430,1
00104,36440,1
00104,36591,0
00104,36592,0
00104,36600,1
00104,36640,1
00104,43752,1
00104,43753,1
00104,43754,1
00104,61026,1
00104,61055,1
00104,62274,1
00104,62275,1
00104,62276,1
00104,62277,1
00104,62278,1
00104,62279,1
00104,62280,1
00104,62281,1
00104,62282,1
00104,62284,1
00104,62310,1
00104,62311,1
00104,62318,1
00104,62319,1
00104,62320,1
00104,62321,1
00104,62322,1
00104,62323,1
00104,62324,1
00104,62325,1
00104,62326,1
00104,62327,1
00104,64400,1
00104,64402,1
00104,64405,1
00104,64408,1
00104,64410,1
00104,64412,1
00104,64413,1
00104,64415,1
00104,64416,1
00104,64417,1
00104,64418,1
00104,64420,1
00104,64421,1
00104,64425,1
00104,64430,1
00104,64435,1
00104,64440,1
00104,64441,1
00104,64442,1
00104,64443,0
00104,64445,1
00104,64446,1
00104,64447,1
00104,64448,1
00104,64449,1
00104,64450,1
00104,64451,1
00104,64454,1
00104,64461,1
00104,64463,1
00104,64466,1
00104,64467,1
00104,64468,1
00104,64469,1
00104,64470,1
00104,64473,1
00104,64474,1
00104,64475,1
00104,64479,1
00104,64483,1
00104,64486,1
00104,64487,1
00104,64488,1
00104,64489,1
00104,64490,1
00104,64493,1
00104,64505,1
00104,64508,1
00104,64510,1
00104,64517,1
00104,64520,1
00104,64530,1
00104,64550,1
00104,64553,1
00104,64555,1
00104,64560,1
00104,64565,1
00104,67500,1
00104,69705,1
00104,69706,1
00104,76000,1
00104,76001,1
00104,76970,1
00104,76986,0
00104,76998,0
00104,77002,0
00104,80002,1
00104,80003,1
00104,80004,1
00104,80005,1
00104,80006,1
00104,80007,1
00104,80008,1
00104,80009,1
00104,80010,1
00104,80011,1
00104,80012,1
00104,80016,1
00104,80018,1
00104,80019,1
00104,80050,1
00104,80055,1
00104,80058,0
00104,80059,0
00104,80061,0
00104,80072,0
00104,80090,0
00104,80091,0
00104,80092,0
00104,80150,0
00104,80152,0
00104,80154,0
00104,80156,0
00104,80158,0
00104,80160,0
00104,80162,0
00104,80164,0
00104,80166,0
00104,80168,0
00104,80170,0
00104,80172,0
00104,80174,0
00104,80176,0
00104,80178,0
00104,80182,0
00104,80184,0
00104,80185,0
00104,80186,0
00104,80188,0
00104,80190,0
00104,80192,0
00104,80194,0
00104,80196,0
00104,80198,0
00104,80200,0
00104,80202,0
00104,81000,1
00104,81002,1
00104,81003,1
00104,81005,1
00104,81007,0
00104,81015,1
00104,81025,0
00104,81050,0
00104,82000,0
00104,82003,0
00104,82009,0
00104,82010,0
00104,82013,1
00104,82024,0
00104,82030,0
00104,82040,0
00104,82042,0
00104,82043,0
00104,82044,0
00104,82055,0
00104,82075,0
00104,82085,0
00104,82088,0
00104,82101,0
00104,82103,0
00104,82104,0
00104,82105,0
00104,82106,0
00104,82108,0
00104,82128,0
00104,82130,1
00104,82131,0
00104,82135,0
00104,82140,0
00104,82143,0
00104,82145,0
00104,82150,0
00104,82154,0
00104,82157,0
00104,82160,0
00104,82163,0
00104,82164,0
00104,82172,0
00104,82175,0
00104,82180,0
00104,82190,0
00104,82205,1
00104,82232,0
00104,82239,0
00104,82240,0
00104,82250,1
00104,82251,0
00104,82252,0
00104,82270,1
00104,82273,1
00104,90760,0
00104,90765,0
00104,90772,0
00104,90773,0
00104,90774,0
00104,90775,0
00104,90780,1
00104,90781,1
00104,90782,0
00104,90783,0
00104,90784,0
00104,90788,0
00104,90835,1
00104,90865,1
00104,91000,1
00104,91055,1
00104,91105,1
00104,92511,1
00104,92512,1
00104,92516,1
00104,92520,1
00104,92531,0
00104,92533,0
00104,92537,1
00104,92538,1
00104,92543,1
00104,92585,0
00104,92652,0
00104,92653,0
00104,92950,1
00104,92953,1
00104,92960,1
00104,92961,1
00104,93000,1
00104,93005,1
00104,93010,1
00104,93015,1
00104,93016,1
00104,93017,1
00104,93018,1
00104,93040,1
00104,93041,1
00104,93042,1
00104,93050,0
00104,93303,0
00104,93304,0
00104,93306,1
00104,93307,1
00104,93308,1
00104,93312,1
00104,93313,1
00104,93314,1
00104,93315,1
00104,93316,1
00104,93317,1
00104,93318,0
00104,93320,1
00104,93321,1
00104,93325,1
00104,93351,1
00104,93355,0
00104,93451,1
00104,93456,1
00104,93457,1
00104,93501,1
00104,93561,0
00104,93562,0
00104,93598,0
00104,93701,0
00104,93922,1
00104,93923,1
00104,93924,1
00104,93925,1
00104,93926,1
00104,93930,1
00104,93931,1
00104,93965,1
00104,93970,1
00104,93971,1
00104,93975,1
00104,93976,1
00104,93978,1
00104,93979,1
00104,93980,1
00104,93981,1
00104,93985,1
00104,93986,1
00104,94002,1
00104,94004,1
00104,94160,1
00104,94200,1
00104,94250,0
00104,94640,1
00104,94644,1
00104,94650,1
00104,94651,1
00104,94656,1
00104,94660,1
00104,94662,1
00104,94680,1
00104,94681,1
00104,94690,1
00104,94760,0
00104,94761,0
00104,94762,1
00104,94770,1
00104,95700,0
00104,95705,0
00104,95706,0
00104,95707,0
00104,95708,0
00104,95709,0
00104,95710,0
00104,95711,0
00104,95712,0
00104,95713,0
00104,95714,0
00104,95715,0
00104,95716,0
00104,95717,0
00104,95718,0
00104,95719,0
00104,95720,0
00104,95721,0
00104,95722,0
00104,95723,0
00104,95724,0
00104,95725,0
00104,95726,0
00104,95812,0
00104,95813,0
00104,95816,0
00104,95819,0
00104,95822,0
00104,95829,0
00104,95860,0
00104,95861,0
00104,95863,0
00104,95864,0
00104,95865,0
00104,95866,0
00104,95867,0
00104,95868,0
00104,95869,0
00104,95870,0
00104,95907,0
00104,95908,0
00104,95909,0
00104,95910,0
00104,95911,0
00104,95912,0
00104,95913,0
00104,95925,0
00104,95926,0
00104,95927,0
00104,95928,0
00104,95929,0
00104,95930,0
00104,95933,0
00104,95937,0
00104,95938,0
00104,95939,0
00104,95940,0
00104,95955,0
00104,95956,0
00104,95957,0
00104,96360,0
00104,96365,0
00104,96372,0
00104,96373,0
00104,96374,0
00104,96375,0
00104,96376,0
00104,96377,0
00104,96523,0
00104,99143,0
00104,99144,0
00104,99145,0
00104,99148,0
00104,99149,0
00104,99150,0
00104,99151,0
00104,99152,0
00104,99153,0
00104,99155,0
00104,99156,0
00104,99157,0
00104,99201,0
00104,99201,0
00104,99202,0
00104,99202,0
00104,99203,0
00104,99203,0
00104,99204,0
00104,99204,0
00104,99205,0
00104,99205,0
00104,99211,0
00104,99211,0
00104,99212,0
00104,99212,0
00104,99213,0
00104,99213,0
00104,99214,0
00104,99214,0
00104,99215,0
00104,99215,0
00104,99217,0
00104,99217,0
00104,99218,0
00104,99218,0
00104,99219,0
00104,99219,0
00104,99220,0
00104,99220,0
00104,99221,0
00104,99221,0
00104,99222,0
00104,99222,0
00104,99223,0
00104,99223,0
00104,99224,0
00104,99224,0
00104,99225,0
00104,99225,0
00104,99226,0
00104,99226,0
00104,99231,0
00104,99231,0
00104,99232,0
00104,99232,0
00104,99233,0
00104,99233,0
00104,99234,0
00104,99234,0
00104,99235,0
00104,99235,0
00104,99236,0
00104,99236,0
00104,99238,0
00104,99238,0
00104,99239,0
00104,99239,0
00104,99241,0
00104,99242,0
00104,99243,0
00104,99244,0
00104,99245,0
00104,99251,0
00104,99252,0
00104,99253,0
00104,99254,0
00104,99255,0
00104,99261,0
00104,99262,0
00104,99263,0
00104,99271,0
00104,99272,0
00104,99273,0
00104,99274,0
00104,99275,0
00104,99281,0
00104,99281,0
00104,99282,0
00104,99282,0
00104,99283,0
00104,99283,0
00104,99284,0
00104,99284,0
00104,99285,0
00104,99285,0
00104,99288,0
00104,99293,0
00104,99294,0
00104,99295,0
00104,99296,0
00104,99297,0
00104,99298,0
00104,99299,0
00104,99300,0
00104,99301,0
00104,99302,0
00104,99303,0
00104,99304,0
00104,99304,0
00104,99305,0
00104,99305,0
00104,99306,0
00104,99306,0
00104,99307,0
00104,99307,0
00104,99308,0
00104,99308,0
00104,99309,0
00104,99309,0
00104,99310,0
00104,99310,0
00104,99311,0
00104,99312,0
00104,99313,0
00104,99315,0
00104,99315,0
00104,99318,0
00104,99321,0
00104,99322,0
00104,99323,0
00104,99324,0
00104,99325,0
00104,99326,0
00104,99327,0
00104,99327,0
00104,99328,0
00104,99328,0
00104,99331,0
00104,99332,0
00104,99333,0
00104,99334,0
00104,99334,0
00104,99335,0
00104,99335,0
00104,99336,0
00104,99336,0
00104,99337,0
00104,99337,0
00104,99341,0
00104,99341,0
00104,99342,0
00104,99342,0
00104,99343,0
00104,99343,0
00104,99347,0
00104,99347,0
00104,99348,0
00104,99348,0
00104,99349,0
00104,99349,0
00104,99351,0
00104,99352,0
00104,99353,0
00104,99354,0
00104,99354,0
00104,99355,0
00104,99355,0
00104,99356,0
00104,99356,0
00104,99357,0
00104,99357,0
00104,99358,0
00104,99359,0
00104,99415,0
00104,99416,0
00104,99418,0
00104,99446,0
00104,99447,0
00104,99448,0
00104,99449,0
00104,99451,0
00104,99452,0
00104,99466,0
00104,99468,0
00104,99468,0
00104,99469,0
00104,99469,0
00104,99471,0
00104,99471,0
00104,99472,0
00104,99472,0
00104,99475,0
00104,99475,0
00104,99476,0
00104,99476,0
00104,99477,0
00104,99477,0
00104,99478,0
00104,99478,0
00104,99479,0
00104,99479,0
00104,99480,0
00104,99480,0
00104,99483,0
00104,99483,0
00104,99485,0
00104,99497,0
00104,99497,0
00104,99497,0
00120,01995,0
00120,01996,1
00120,31505,1
00120,31515,1
00120,31527,1
00120,31622,1
00120,31634,1
00120,31645,1
00120,31647,1
00120,31652,0
00120,31653,0
00120,36000,1
00120,36005,1
00120,36010,0
00120,36011,1
00120,36012,1
00120,36013,1
00120,36014,1
00120,36015,1
00120,36400,1
00120,36405,1
00120,36406,1
00120,36410,1
00120,36420,1
00120,36425,1
00120,36430,1
00120,36440,1
00120,36591,0
00120,36592,0
00120,36600,1
00120,36640,1
00120,43752,1
00120,43753,1
00120,43754,1
00120,61026,1
00120,61055,1
00120,62274,1
00120,62275,1
00120,62276,1
00120,62277,1
00120,62278,1
00120,62279,1
00120,62280,1
00120,62281,1
00120,62282,1
00120,62284,1
00120,62310,1
00120,62311,1
00120,62318,1
00120,62319,1
00120,62320,1
00120,62321,1
00120,62322,1
00120,62323,1
00120,62324,1
00120,62325,1
00120,62326,1
00120,62327,1
00120,64400,1
00120,64402,1
00120,64405,1
00120,64408,1
00120,64410,1
00120,64412,1
00120,64413,1
00120,64415,1
00120,64416,1
00120,64417,1
00120,64418,1
00120,64420,1
00120,64421,1
00120,64425,1
00120,64430,1
00120,64435,1
00120,64440,1
00120,64441,1
00120,64442,1
00120,64443,0
00120,64445,1
00120,64446,1
00120,64447,1
00120,64448,1
00120,64449,1
00120,64450,1
00120,64451,1
00120,64454,1
00120,64461,1
00120,64463,1
00120,64466,1
00120,64467,1
00120,64468,1
00120,64469,1
00120,64470,1
00120,64473,1
00120,64474,1
00120,64475,1
00120,64479,1
00120,64483,1
00120,64486,1
00120,64487,1
00120,64488,1
00120,64489,1
00120,64490,1
00120,64493,1
00120,64505,1
00120,64508,1
00120,64510,1
00120,64517,1
00120,64520,1
00120,64530,1
00120,64550,1
00120,64553,1
00120,64555,1
00120,64560,1
00120,64565,1
00120,67500,1
00120,69705,1
00120,69706,1
00120,76000,1
00120,76001,1
00120,76970,1
00120,76986,0
00120,76998,0
00120,77002,0
00120,80002,1
00120,80003,1
00120,80004,1
00120,80005,1
00120,80006,1
00120,80007,1
00120,80008,1
00120,80009,1
00120,80010,1
00120,80011,1
00120,80012,1
00120,80016,1
00120,80018,1
00120,80019,1
00120,80050,1
00120,80055,1
00120,80058,0
00120,80059,0
00120,80061,0
00120,80072,0
00120,80090,0
00120,80091,0
00120,80092,0
00120,80150,0
00120,80152,0
00120,80154,0
00120,80156,0
00120,80158,0
00120,80160,0
00120,80162,0
00120,80164,0
00120,80166,0
00120,80168,0
00120,80170,0
00120,80172,0
00120,80174,0
00120,80176,0
00120,80178,0
00120,80182,0
00120,80184,0
00120,80185,0
00120,80186,0
00120,80188,0
00120,80190,0
00120,80192,0
00120,80194,0
00120,80196,0
00120,80198,0
00120,80200,0
00120,80202,0
00120,81000,1
00120,81002,1
00120,81003,1
00120,81005,1
00120,81007,0
00120,81015,1
00120,81025,0
00120,81050,0
00120,82000,0
00120,82003,0
00120,82009,0
00120,82010,0
00120,82013,1
00120,82024,0
00120,82030,0
00120,82040,0
00120,82042,0
00120,82043,0
00120,82044,0
00120,82055,0
00120,82075,0
00120,82085,0
00120,82088,0
00120,82101,0
00120,82103,0
00120,82104,0
00120,82105,0
00120,82106,0
00120,82108,0
00120,82128,0
00120,82130,1
00120,82131,0
00120,82135,0
00120,82140,0
00120,82143,0
00120,82145,0
00120,82150,0
00120,82154,0
00120,82157,0
00120,82160,0
00120,82163,0
00120,82164,0
00120,82172,0
00120,82175,0
00120,82180,0
00120,82190,0
00120,82205,1
00120,82232,0
00120,82239,0
00120,82240,0
00120,82250,1
00120,82251,0
00120,82252,0
00120,82270,1
00120,82273,1
00120,90760,0
00120,90765,0
00120,90772,0
00120,90773,0
00120,90774,0
00120,90775,0
00120,90780,1
00120,90781,1
00120,90782,0
00120,90783,0
00120,90784,0
00120,90788,0
00120,90835,1
00120,90865,1
00120,91000,1
00120,91055,1
00120,91105,1
00120,92511,1
00120,92512,1
00120,92516,1
00120,92520,1
00120,92531,0
00120,92533,0
00120,92537,1
00120,92538,1
00120,92543,1
00120,92950,1
00120,92953,1
00120,92960,1
00120,92961,1
00120,93000,1
00120,93005,1
00120,93010,1
00120,93015,1
00120,93016,1
00120,93017,1
00120,93018,1
00120,93040,1
00120,93041,1
00120,93042,1
00120,93050,0
00120,93303,0
00120,93304,0
00120,93306,1
00120,93307,1
00120,93308,1
00120,93312,1
00120,93313,1
00120,93314,1
00120,93315,1
00120,93316,1
00120,93317,1
00120,93318,0
00120,93320,1
00120,93321,1
00120,93325,1
00120,93351,1
00120,93355,0
00120,93451,1
00120,93456,1
00120,93457,1
00120,93501,1
00120,93561,0
00120,93562,0
00120,93598,0
00120,93701,0
00120,93922,1
00120,93923,1
00120,93924,1
00120,93925,1
00120,93926,1
00120,93930,1
00120,93931,1
00120,93965,1
00120,93970,1
00120,93971,1
00120,93975,1
00120,93976,1
00120,93978,1
00120,93979,1
00120,93980,1
00120,93981,1
00120,93985,1
00120,93986,1
00120,94002,1
00120,94004,1
00120,94160,1
00120,94200,1
00120,94250,0
00120,94640,1
00120,94644,1
00120,94650,1
00120,94651,1
00120,94656,1
00120,94660,1
00120,94662,1
00120,94680,1
00120,94681,1
00120,94690,1
00120,94760,0
00120,94761,0
00120,94762,1
00120,94770,1
00120,95700,0
00120,95705,0
00120,95706,0
00120,95707,0
00120,95708,0
00120,95709,0
00120,95710,0
00120,95711,0
00120,95712,0
00120,95713,0
00120,95714,0
00120,95715,0
00120,95716,0
00120,95717,0
00120,95718,0
00120,95719,0
00120,95720,0
00120,95721,0
00120,95722,0
00120,95723,0
00120,95724,0
00120,95725,0
00120,95726,0
00120,95812,0
00120,95813,0
00120,95816,0
00120,95819,0
00120,95822,0
00120,95829,0
00120,95955,0
00120,95956,0
00120,95957,0
00120,96360,0
00120,96365,0
00120,96372,0
00120,96373,0
00120,96374,0
00120,96375,0
00120,96376,0
00120,96377,0
00120,96523,0
00120,99143,0
00120,99144,0
00120,99145,0
00120,99148,0
00120,99149,0
00120,99150,0
00120,99151,0
00120,99152,0
00120,99153,0
00120,99155,0
00120,99156,0
00120,99157,0
00120,99201,0
00120,99201,0
00120,99202,0
00120,99202,0
00120,99203,0
00120,99203,0
00120,99204,0
00120,99204,0
00120,99205,0
00120,99205,0
00120,99211,0
00120,99211,0
00120,99212,0
00120,99212,0
00120,99213,0
00120,99213,0
00120,99214,0
00120,99214,0
00120,99215,0
00120,99215,0
00120,99217,0
00120,99217,0
00120,99218,0
00120,99218,0
00120,99219,0
00120,99219,0
00120,99220,0
00120,99220,0
00120,99221,0
00120,99221,0
00120,99222,0
00120,99222,0
00120,99223,0
00120,99223,0
00120,99224,0
00120,99224,0
00120,99225,0
00120,99225,0
00120,99226,0
00120,99226,0
00120,99231,0
00120,99231,0
00120,99232,0
00120,99232,0
00120,99233,0
00120,99233,0
00120,99234,0
00120,99234,0
00120,99235,0
00120,99235,0
00120,99236,0
00120,99236,0
00120,99238,0
00120,99238,0
00120,99239,0
00120,99239,0
00120,99241,0
00120,99242,0
00120,99243,0
00120,99244,0
00120,99245,0
00120,99251,0
00120,99252,0
00120,99253,0
00120,99254,0
00120,99255,0
00120,99261,0
00120,99262,0
00120,99263,0
00120,99271,0
00120,99272,0
00120,99273,0
00120,99274,0
00120,99275,0
00120,99281,0
00120,99281,0
00120,99282,0
00120,99282,0
00120,99283,0
00120,99283,0
00120,99284,0
00120,99284,0
00120,99285,0
00120,99285,0
00120,99288,0
00120,99293,0
00120,99294,0
00120,99295,0
00120,99296,0
00120,99297,0
00120,99298,0
00120,99299,0
00120,99300,0
00120,99301,0
00120,99302,0
00120,99303,0
00120,99304,0
00120,99304,0
00120,99305,0
00120,99305,0
00120,99306,0
00120,99306,0
00120,99307,0
00120,99307,0
00120,99308,0
00120,99308,0
00120,99309,0
00120,99309,0
00120,99310,0
00120,99310,0
00120,99311,0
00120,99312,0
00120,99313,0
00120,99315,0
00120,99315,0
00120,99318,0
00120,99321,0
00120,99322,0
00120,99323,0
00120,99324,0
00120,99325,0
00120,99326,0
00120,99327,0
00120,99327,0
00120,99328,0
00120,99328,0
00120,99331,0
00120,99332,0
00120,99333,0
00120,99334,0
00120,99334,0
00120,99335,0
00120,99335,0
00120,99336,0
00120,99336,0
00120,99337,0
00120,99337,0
00120,99341,0
00120,99341,0
00120,99342,0
00120,99342,0
00120,99343,0
00120,99343,0
00120,99347,0
00120,99347,0
00120,99348,0
00120,99348,0
00120,99349,0
00120,99349,0
00120,99351,0
00120,99352,0
00120,99353,0
00120,99354,0
00120,99354,0
00120,99355,0
00120,99355,0
00120,99356,0
00120,99356,0
00120,99357,0
00120,99357,0
00120,99358,0
00120,99359,0
00120,99415,0
00120,99416,0
00120,99418,0
00120,99446,0
00120,99447,0
00120,99448,0
00120,99449,0
00120,99451,0
00120,99452,0
00120,99466,0
00120,99468,0
00120,99468,0
00120,99469,0
00120,99469,0
00120,99471,0
00120,99471,0
00120,99472,0
00120,99472,0
00120,99475,0
00120,99475,0
00120,99476,0
00120,99476,0
00120,99477,0
00120,99477,0
00120,99478,0
00120,99478,0
00120,99479,0
00120,99479,0
00120,99480,0
00120,99480,0
00120,99483,0
00120,99483,0
00120,99485,0
00120,99497,0
00120,99497,0
00120,99497,0
00124,01995,0
00124,01996,1
00124,31505,1
00124,31515,1
00124,31527,1
00124,31622,1
00124,31634,1
00124,31645,1
00124,31647,1
00124,31652,0
00124,31653,0
00124,36000,1
00124,36005,1
00124,36010,0
00124,36011,1
00124,36012,1
00124,36013,1
00124,36014,1
00124,36015,1
00124,36400,1
00124,36405,1
00124,36406,1
00124,36410,1
00124,36420,1
00124,36425,1
00124,36430,1
00124,36440,1
00124,36591,0
00124,36592,0
00124,36600,1
00124,36640,1
00124,43752,1
00124,43753,1
00124,43754,1
00124,61026,1
00124,61055,1
00124,62274,1
00124,62275,1
00124,62276,1
00124,62277,1
00124,62278,1
00124,62279,1
00124,62280,1
00124,62281,1
00124,62282,1
00124,62284,1
00124,62310,1
00124,62311,1
00124,62318,1
00124,62319,1
00124,62320,1
00124,62321,1
00124,62322,1
00124,62323,1
00124,62324,1
00124,62325,1
00124,62326,1
00124,62327,1
00124,64400,1
00124,64402,1
00124,64405,1
00124,64408,1
00124,64410,1
00124,64412,1
00124,64413,1
00124,64415,1
00124,64416,1
00124,64417,1
00124,64418,1
00124,64420,1
00124,64421,1
00124,64425,1
00124,64430,1
00124,64435,1
00124,64440,1
00124,64441,1
00124,64442,1
00124,64443,0
00124,64445,1
00124,64446,1
00124,64447,1
00124,64448,1
00124,64449,1
00124,64450,1
00124,64451,1
00124,64454,1
00124,64461,1
00124,64463,1
00124,64466,1
00124,64467,1
00124,64468,1
00124,64469,1
00124,64470,1
00124,64473,1
00124,64474,1
00124,64475,1
00124,64479,1
00124,64483,1
00124,64486,1
00124,64487,1
00124,64488,1
00124,64489,1
00124,64490,1
00124,64493,1
00124,64505,1
00124,64508,1
00124,64510,1
00124,64517,1
00124,64520,1
00124,64530,1
00124,64550,1
00124,64553,1
00124,64555,1
00124,64560,1
00124,64565,1
00124,67500,1
00124,69705,1
00124,69706,1
00124,76000,1
00124,76001,1
00124,76100,1
00124,76970,1
00124,76986,0
00124,76998,0
00124,77002,0
00124,80002,1
00124,80003,1
00124,80004,1
00124,80005,1
00124,80006,1
00124,80007,1
00124,80008,1
00124,80009,1
00124,80010,1
00124,80011,1
00124,80012,1
00124,80016,1
00124,80018,1
00124,80019,1
00124,80050,1
00124,80055,1
00124,80058,0
00124,80059,0
00124,80061,0
00124,80072,0
00124,80090,0
00124,80091,0
00124,80092,0
00124,80150,0
00124,80152,0
00124,80154,0
00124,80156,0
00124,80158,0
00124,80160,0
00124,80162,0
00124,80164,0
00124,80166,0
00124,80168,0
00124,80170,0
00124,80172,0
00124,80174,0
00124,80176,0
00124,80178,0
00124,80182,0
00124,80184,0
00124,80185,0
00124,80186,0
00124,80188,0
00124,80190,0
00124,80192,0
00124,80194,0
00124,80196,0
00124,80198,0
00124,80200,0
00124,80202,0
00124,81000,1
00124,81002,1
00124,81003,1
00124,81005,1
00124,81007,0
00124,81015,1
00124,81025,0
00124,81050,0
00124,82000,0
00124,82003,0
00124,82009,0
00124,82010,0
00124,82013,1
00124,82024,0
00124,82030,0
00124,82040,0
00124,82042,0
00124,82043,0
00124,82044,0
00124,82055,0
00124,82075,0
00124,82085,0
00124,82088,0
00124,82101,0
00124,82103,0
00124,82104,0
00124,82105,0
00124,82106,0
00124,82108,0
00124,82128,0
00124,82130,1
00124,82131,0
00124,82135,0
00124,82140,0
00124,82143,0
00124,82145,0
00124,82150,0
00124,82154,0
00124,82157,0
00124,82160,0
00124,82163,0
00124,82164,0
00124,82172,0
00124,82175,0
00124,82180,0
00124,82190,0
00124,82205,1
00124,82232,0
00124,82239,0
00124,82240,0
00124,82250,1
00124,82251,0
00124,82252,0
00124,82270,1
00124,82273,1
00124,90760,0
00124,90765,0
00124,90772,0
00124,90773,0
00124,90774,0
00124,90775,0
00124,90780,1
00124,90781,1
00124,90782,0
00124,90783,0
00124,90784,0
00124,90788,0
00124,90835,1
00124,90865,1
00124,91000,1
00124,91055,1
00124,91105,1
00124,92511,1
00124,92512,1
00124,92516,1
00124,92520,1
00124,92531,0
00124,92533,0
00124,92537,1
00124,92538,1
00124,92543,1
00124,92950,1
00124,92953,1
00124,92960,1
00124,92961,1
00124,93000,1
00124,93005,1
00124,93010,1
00124,93015,1
00124,93016,1
00124,93017,1
00124,93018,1
00124,93040,1
